Activity Year,Respondent ID,Agency Code,Parent Respondent ID,Parent Name (Panel),Parent City (Panel),Parent State (Panel),Region,Assets,Other Lender Code,Respondent Name (Panel),Respondent City (Panel),Respondent State (Panel),Top Holder RSSD ID,Top Holder Name,Top Holder City,Top Holder State,Top Holder Country,Respondent RSSD ID,Parent RSSD ID,Respondent FIPS State Number
2017,0000063799,5,,,,,,893203,0,ANDIGO CREDIT UNION,SCHAUMBURG,IL,,,,,,637796,,17
2017,0000062715,5,,,,,,1619025,0,ANHEUSER-BUSCH EMPLOYEES CREDIT UNION,SAINT LOUIS,MO,,,,,,747097,,29
2017,0000068558,5,,,,,,1678709,0,VANTAGE WEST CREDIT UNION,TUCSON,AZ,,,,,,162980,,4 
2017,0000009097,5,,,,,,52543,0,ONE VISION FEDERAL CREDIT UNION,CLARKSVILLE,IN,,,,,,402284,,18
2017,0000007091,5,,,,,,312843,0,METRO HEALTH SERVICES FEDERAL CREDIT UNION,OMAHA,NE,,,,,,461580,,31
2017,0000703136,1,,,,,,80341,0,"County Savings Bank",ESSINGTON,PA,,,,,,658072,,42
2017,0000067576,5,,,,,,96216,0,COOPERATIVE TEACHERS CREDIT UNION,TYLER,TX,,,,,,770693,,48
2017,0000013345,5,,,,,,376899,0,FIRST PEOPLES COMMUNITY FEDERAL CREDIT UNION,CUMBERLAND,MD,,,,,,778587,,24
2017,0000005885,3,,,,,,336000,0,"FARMERS BANK OF WILLARDS, THE",WILLARDS,MD,,,,,,105026,,24
2017,0000028471,3,,,,,,217019,0,"ROXBORO SAVINGS BANK, SSB",ROXBORO,NC,,,,,,472979,,37
2017,0000060079,5,,,,,,111176,0,COMMUNITY 1ST CREDIT UNION,DUPONT,WA,,,,,,612092,,53
2017,0000068433,5,,,,,,1432467,0,AMERICU CREDIT UNION,ROME,NY,,,,,,12281,,36
2017,0000058464,3,,,,,,443553,0,CAPITAL BANK OF NEW JERSEY,VINELAND,NJ,,,,,,3595262,,34
2017,0000068137,5,,,,,,236269,0,MASS BAY CREDIT UNION,SOUTH BOSTON,MA,,,,,,22196,,25
2017,0000018558,1,,,,,,719092,0,Golden Bank,HOUSTON,TX,,,,,,536059,,48
2017,94-3159818,7,,,,,,,3,ALLIANT CAPITAL,SEATTLE,WA,,,,,,4326995,,53
2017,0000020741,3,,,,,,1099917,0,PIONEER SAVINGS BANK,ALBANY,NY,,,,,,237619,,36
2017,0000067290,5,,,,,,1401978,0,COMMUNITY FIRST CREDIT UNION OF FLORIDA,JACKSONVILLE,FL,,,,,,876492,,12
2017,0000000489,5,,,,,,153259,0,PRIMETRUST FINANCIAL FEDERAL CREDIT UNION,MUNCIE,IN,,,,,,969871,,18
2017,0000068444,5,,,,,,449345,0,FIRST CREDIT UNION,CHANDLER,AZ,,,,,,911571,,4 
2017,0000019304,5,,,,,,180019,0,FAMILY FIRST OF NY FEDERAL CREDIT UNION,ROCHESTER,NY,,,,,,176482,,36
2017,0000023521,5,,,,,,7568756,0,DIGITAL FEDERAL CREDIT UNION,MARLBOROUGH,MA,,,,,,483386,,25
2017,0000061708,5,,,,,,479182,0,ARBOR FINANCIAL CREDIT UNION,KALAMAZOO,MI,,,,,,962096,,26
2017,0000005234,5,,,,,,451480,0,CEDAR POINT FEDERAL CREDIT UNION,LEXINGTON PARK,MD,,,,,,850175,,24
2017,0000024232,5,,,,,,49916,0,LOWER EAST SIDE PEOPLE'S FEDERAL CREDIT UNION,NEW YORK,NY,,,,,,176295,,36
2017,0000067874,5,,,,,,192563,0,FLORIDA STATE UNIVERSITY CREDIT UNION,TALLAHASSEE,FL,,,,,,887199,,12
2017,0000062049,5,,,,,,1669905,0,MICHIGAN SCHOOLS AND GOVERNMENT CREDIT UNION,CLINTON TOWNSHIP,MI,,,,,,763695,,26
2017,0000021305,5,,,,,,85305,0,"UNITED FEDERAL CREDIT UNION, THE",MORGANTOWN,WV,,,,,,485184,,54
2017,0000015307,5,,,,,,85147,0,HOPEWELL FEDERAL CREDIT UNION,HEATH,OH,,,,,,131780,,39
2017,0000008905,5,,,,,,202468,0,CENTRAL SUNBELT FEDERAL CREDIT UNION,LAUREL,MS,,,,,,303381,,28
2017,0000061605,5,,,,,,554021,0,121 FINANCIAL CREDIT UNION,JACKSONVILLE,FL,,,,,,916398,,12
2017,0000008550,5,,,,,,313020,0,FREEDOM OF MARYLAND FEDERAL CREDIT UNION,BEL AIR,MD,,,,,,253084,,24
2017,0000024568,5,,,,,,388964,0,TOPLINE FEDERAL CREDIT UNION,MAPLE GROVE,MN,,,,,,465999,,27
2017,0000007569,5,,,,,,723445,0,DORT FEDERAL CREDIT UNION,FLINT,MI,,,,,,218887,,26
2017,0000018190,3,,,,,,2205675,0,UNION SAVINGS BANK,DANBURY,CT,,,,,,443205,,9 
2017,0000013495,5,,,,,,53259,0,COUNTY SCHOOLS FEDERAL CREDIT UNION,VENTURA,CA,,,,,,843083,,6 
2017,0000002658,5,,,,,,474876,0,FIRST SOURCE FEDERAL CREDIT UNION,NEW HARTFORD,NY,,,,,,695376,,36
2017,0000004118,5,,,,,,120207,0,SEABOARD FEDERAL CREDIT UNION,BUCKSPORT,ME,,,,,,274874,,23
2017,0000024543,5,,,,,,308628,0,MILLBURY FEDERAL CREDIT UNION,MILLBURY,MA,,,,,,269393,,25
2017,0000000566,5,,,,,,1456939,0,NUVISION FEDERAL CREDIT UNION,HUNTINGTON BEACH,CA,,,,,,973775,,6 
2017,0000029281,3,,,,,,158021,0,WASHINGTON SAVINGS BANK,PHILADELPHIA,PA,,,,,,231671,,42
2017,0000008470,5,,,,,,89868,0,ANDERSON FEDERAL CREDIT UNION,ANDERSON,SC,,,,,,229883,,45
2017,0000060500,5,,,,,,89247,0,NORTH ALABAMA EDUCATORS CREDIT UNION,HUNTSVILLE,AL,,,,,,486592,,1 
2017,0000001352,5,,,,,,118513,0,CENTURY HERITAGE FEDERAL CREDIT UNION,PITTSBURGH,PA,,,,,,367879,,42
2017,0000022468,5,,,,,,1330742,0,ELEMENTS FINANCIAL FEDERAL CREDIT UNION,INDIANAPOLIS,IN,,,,,,926388,,18
2017,0000066149,5,,,,,,152384,0,GUADALUPE CREDIT UNION,SANTA FE,NM,,,,,,736194,,35
2017,0000064342,5,,,,,,703585,0,CREDIT UNION OF DENVER,LAKEWOOD,CO,,,,,,466099,,8 
2017,0000090211,3,,,,,,2014626,0,HINGHAM INSTITUTION FOR SAVINGS,HINGHAM,MA,,,,,,673909,,25
2017,0000001976,5,,,,,,1669224,0,CENTRAL FLORIDA EDUCATORS FEDERAL CREDIT UNION,LAKE MARY,FL,,,,,,78773,,12
2017,0000026799,3,,,,,,382963,0,Evabank,EVA,AL,,,,,,498531,,1 
2017,0000024808,5,,,,,,418446,0,CHARLOTTE METRO FEDERAL CREDIT UNION,CHARLOTTE,NC,,,,,,560090,,37
2017,0000065323,5,,,,,,68868,0,UPWARD CREDIT UNION,BURLINGAME,CA,,,,,,614395,,6 
2017,0000018716,5,,,,,,310085,0,MID-ATLANTIC FEDERAL CREDIT UNION,GERMANTOWN,MD,,,,,,767787,,24
2017,0000097104,5,,,,,,297663,0,"IH CREDIT UNION, INC",SPRINGFIELD,OH,,,,,,68699,,39
2017,0000068278,5,,,,,,1792030,0,GESA CREDIT UNION,RICHLAND,WA,,,,,,389086,,53
2017,0000015882,5,,,,,,311417,0,DESCO FEDERAL CREDIT UNION,PORTSMOUTH,OH,,,,,,427287,,39
2017,0000008693,5,,,,,,164791,0,NIAGARA'S CHOICE FEDERAL CREDIT UNION,NIAGARA FALLS,NY,,,,,,265788,,36
2017,0000004281,5,,,,,,331615,0,ATLANTIC REGIONAL FEDERAL CREDIT UNION,BRUNSWICK,ME,,,,,,169578,,23
2017,0000031555,3,,,,,,200929,0,COLOMBO BANK,ROCKVILLE,MD,,,,,,695077,,24
2017,0000028191,3,,,,,,167834,0,AUDUBON SAVINGS BANK,AUDUBON,NJ,,,,,,820178,,34
2017,0000062170,5,,,,,,90502,0,LAKES COMMUNITY CREDIT UNION,LAKE ORION,MI,,,,,,769996,,26
2017,0000015143,5,,,,,,105869,0,CHOCOLATE BAYOU COMMUNITY FEDERAL CREDIT UNION,ALVIN,TX,,,,,,262684,,48
2017,0000000022,5,,,,,,232695,0,WATERBURY CONNECTICUT TEACHERS FEDERAL CREDIT UNION,MIDDLEBURY,CT,,,,,,61074,,9 
2017,0000060931,5,,,,,,763343,0,MICHIGAN EDUCATIONAL CREDIT UNION,PLYMOUTH,MI,,,,,,267090,,26
2017,0000064168,5,,,,,,107320,0,HEARTLAND CREDIT UNION,INVER GROVE HEIGHTS,MN,,,,,,382498,,27
2017,0000034934,3,,,,,,362090,0,UNION BANK,GREENVILLE,NC,,,,,,2744782,,37
2017,0000022769,5,,,,,,902051,0,QUORUM FEDERAL CREDIT UNION,PURCHASE,NY,,,,,,464581,,36
2017,0000067332,5,,,,,,79678,0,SUN CREDIT UNION,HOLLYWOOD,FL,,,,,,301396,,12
2017,0000023004,5,,,,,,209222,0,POPA FEDERAL CREDIT UNION,CERRITOS,CA,,,,,,139281,,6 
2017,0000188720,2,,,,,,233642,0,"FARMERS BANK OF APPOMATTOX, THE",APPOMATTOX,VA,,,,,,188720,,51
2017,0000005621,5,,,,,,1848531,0,AMERICAN HERITAGE FEDERAL CREDIT UNION,PHILADELPHIA,PA,,,,,,801878,,42
2017,0000062628,5,,,,,,73258,0,"COMMUNITY ONE CREDIT UNION OF OHIO, INC.",NORTH CANTON,OH,,,,,,977296,,39
2017,0000000785,5,,,,,,79581,0,UNIVERSAL FEDERAL CREDIT UNION,HUNTINGTON,WV,,,,,,802071,,54
2017,0000062745,5,,,,,,4561054,0,ONPOINT COMMUNITY CREDIT UNION,PORTLAND,OR,,,,,,852393,,41
2017,0000708043,1,,,,,,7621000,0,"DOLLAR BANK, A FEDERAL SAVINGS BANK",PITTSBURGH,PA,,,,,,961624,,42
2017,0000024202,5,,,,,,345453,0,TELCOE FEDERAL CREDIT UNION,LITTLE ROCK,AR,,,,,,621795,,5 
2017,0000029009,3,,,,,,834251,0,LIBERTY BANK FOR SAVINGS,CHICAGO,IL,,,,,,757377,,17
2017,0000068296,5,,,,,,71176,0,WHITE ROSE CREDIT UNION,YORK,PA,,,,,,983082,,42
2017,0000000242,5,,,,,,99577,0,GULF COAST COMMUNITY FEDERAL CREDIT UNION,GULFPORT,MS,,,,,,25571,,28
2017,0000008029,5,,,,,,114840,0,SPACE AGE FEDERAL CREDIT UNION,AURORA,CO,,,,,,504580,,8 
2017,0000014135,5,,,,,,136431,0,DIAMOND VALLEY FEDERAL CREDIT UNION,EVANSVILLE,IN,,,,,,398686,,18
2017,0000062847,5,,,,,,90123,0,NORTHWOODS CREDIT UNION,CLOQUET,MN,,,,,,762791,,27
2017,0000062026,5,,,,,,205314,0,MEMBERS CHOICE CREDIT UNION,ASHLAND,KY,,,,,,792695,,21
2017,0000060543,5,,,,,,212112,0,COMMUNITY TRUST CREDIT UNION,GURNEE,IL,,,,,,581693,,17
2017,0000068676,5,,,,,,77854,0,SMW FINANCIAL CREDIT UNION,LINO LAKES,MN,,,,,,112994,,27
2017,0000000893,3,,,,,,569317,0,CITIZENS BANK,CARTHAGE,TN,,,,,,126834,,47
2017,0000956376,2,,,,,,134164,0,BANK OF EASTON,NORTH EASTON,MA,,,,,,956376,,25
2017,0000066657,5,,,,,,75591,0,CENTRALALLIANCE CREDIT UNION,NEENAH,WI,,,,,,1018749,,55
2017,0000005530,5,,,,,,71460,0,VA DESERT PACIFIC FEDERAL CREDIT UNION,LONG BEACH,CA,,,,,,557577,,6 
2017,0000061219,5,,,,,,167411,0,KALSEE CREDIT UNION,KALAMAZOO,MI,,,,,,121996,,26
2017,0000058776,3,,,,,,129004,0,CHARTER BANK,BILOXI,MS,,,,,,3715800,,28
2017,0000066884,5,,,,,,166284,0,DANE COUNTY CREDIT UNION,MADISON,WI,,,,,,732392,,55
2017,0000068237,5,,,,,,417079,0,GLOBAL CREDIT UNION,SPOKANE,WA,,,,,,914684,,53
2017,0000702349,1,,,,,,447841,0,ARUNDEL FEDERAL SAVINGS BANK,GLEN BURNIE,MD,,,,,,390372,,24
2017,0000024566,5,,,,,,234379,0,MASSMUTUAL FEDERAL CREDIT UNION,SPRINGFIELD,MA,,,,,,792,,25
2017,0000024585,5,,,,,,116772,0,MISSISSIPPI FEDERAL CREDIT UNION,JACKSON,MS,,,,,,699990,,28
2017,0000005905,5,,,,,,54247,0,DALLAS FEDERAL CREDIT UNION,DALLAS,TX,,,,,,364476,,48
2017,0000061387,5,,,,,,134338,0,BHCU,RIDLEY PARK,PA,,,,,,999092,,42
2017,0000097103,5,,,,,,234526,0,ALLIANCE CREDIT UNION,LUBBOCK,TX,,,,,,520179,,48
2017,0000012443,5,,,,,,451450,0,DOVER FEDERAL CREDIT UNION,DOVER,DE,,,,,,336884,,10
2017,0000010223,5,,,,,,167480,0,EVERENCE FEDERAL CREDIT UNION,LANCASTER,PA,,,,,,168188,,42
2017,0000703019,1,,,,,,168800,0,FIRST FEDERAL SAVINGS & LOAN ASSOCIATION OF VALDOSTA,VALDOSTA,GA,,,,,,828174,,13
2017,0000013190,5,,,,,,104444,0,LISBON COMMUNITY FEDERAL CREDIT UNION,LISBON,ME,,,,,,950486,,23
2017,0000082794,5,,,,,,918936,0,INTERRA CREDIT UNION,GOSHEN,IN,,,,,,923190,,18
2017,0000028614,3,,,,,,306628,0,"EQUITABLE BANK, STATE SAVINGS BANK, THE",WAUWATOSA,WI,,,,,,336576,,55
2017,0000010790,5,,,,,,134674,0,Solano First Federal Credit Union,FAIRFIELD,CA,,,,,,209885,,6 
2017,0000000395,5,,,,,,55038,0,DAYTON FIREFIGHTERS FEDERAL CREDIT UNION,DAYTON,OH,,,,,,915775,,39
2017,0000019678,5,,,,,,62619,0,MIAMI UNIVERSITY COMMUNITY FEDERAL CREDIT UNION,OXFORD,OH,,,,,,912783,,39
2017,0000065644,5,,,,,,798805,0,RIVERMARK COMMUNITY CREDIT UNION,BEAVERTON,OR,,,,,,179689,,41
2017,0000013616,5,,,,,,86007,0,INDIANA STATE UNIVERSITY FEDERAL CREDIT UNION,TERRE HAUTE,IN,,,,,,33389,,18
2017,0000062172,5,,,,,,809891,0,CONSUMERS CREDIT UNION,KALAMAZOO,MI,,,,,,186098,,26
2017,0000065412,5,,,,,,121591,0,1st Ed Credit Union,CHAMBERSBURG,PA,,,,,,94997,,42
2017,0000066787,5,,,,,,1165151,0,"MUNICIPAL EMPLOYEES CREDIT UNION OF BALTIMORE, INC",BALTIMORE,MD,,,,,,572794,,24
2017,0000018090,5,,,,,,75145,0,ST. PIUS X CHURCH FEDERAL CREDIT UNION,ROCHESTER,NY,,,,,,680886,,36
2017,0000067725,5,,,,,,104055,0,FIRST CHOICE CREDIT UNION,WEST PALM BEACH,FL,,,,,,910994,,12
2017,0000034977,3,,,,,,309026,0,FIRST MRCHS BK,UPPER ARLINGTON,OH,,,,,,2781152,,39
2017,0000062169,5,,,,,,104780,0,MICHIGAN ONE COMMUNITY CREDIT UNION,IONIA,MI,,,,,,201393,,26
2017,0000006832,5,,,,,,135846,0,GERBER FEDERAL CREDIT UNION,FREMONT,MI,,,,,,760489,,26
2017,0000060056,5,,,,,,386237,0,CONSUMER CREDIT UNION,GREENEVILLE,TN,,,,,,425292,,47
2017,0000018204,3,,,,,,1518278,0,FIRST COUNTY BANK,STAMFORD,CT,,,,,,958204,,9 
2017,0000067592,5,,,,,,53588,0,WEST TEXAS EDUCATORS CREDIT UNION,ODESSA,TX,,,,,,597199,,48
2017,0000009106,5,,,,,,194011,0,CLASS ACT FEDERAL CREDIT UNION,LOUISVILLE,KY,,,,,,371586,,21
2017,0000000159,5,,,,,,881314,0,THREE RIVERS FEDERAL CREDIT UNION,FORT WAYNE,IN,,,,,,899576,,18
2017,0000012765,5,,,,,,645652,0,FIRST COMMONWEALTH FEDERAL CREDIT UNION,BETHLEHEM,PA,,,,,,164685,,42
2017,0000068298,5,,,,,,342505,0,TAPCO CREDIT UNION,TACOMA,WA,,,,,,662396,,53
2017,0000005974,5,,,,,,148598,0,SOUTHERN SECURITY FEDERAL CREDIT UNION,MEMPHIS,TN,,,,,,378875,,47
2017,0000013583,5,,,,,,147829,0,SPIRIT OF ALASKA FEDERAL CREDIT UNION,FAIRBANKS,AK,,,,,,234588,,2 
2017,0000005892,3,,,,,,95935,0,Kalamazoo County State Bank (KCSB) ,SCHOOLCRAFT,MI,,,,,,644141,,26
2017,0000009300,5,,,,,,172841,0,BOSSIER FEDERAL CREDIT UNION,BOSSIER CITY,LA,,,,,,317388,,22
2017,0000003526,5,,,,,,116619,0,SCHOOLS FEDERAL CREDIT UNION,RANCHO DOMINGUEZ,CA,,,,,,935773,,6 
2017,0000001022,5,,,,,,1559199,0,SOUTH CAROLINA FEDERAL CREDIT UNION,NORTH CHARLESTON,SC,,,,,,625476,,45
2017,0000020157,1,,,,,,352190,0,"TERRABANK, NATIONAL ASSOCIATION",MIAMI,FL,,,,,,238737,,12
2017,0000015317,5,,,,,,232931,0,SAG-AFTRA FEDERAL CREDIT UNION,BURBANK,CA,,,,,,141985,,6 
2017,0000061633,5,,,,,,103066,0,FAMILY FINANCIAL CREDIT UNION,MUSKEGON,MI,,,,,,988395,,26
2017,0000004043,5,,,,,,203366,0,GENERAL ELECTRIC EMPLOYEES FEDERAL CREDIT UNION,MILFORD,CT,,,,,,329475,,9 
2017,0000060205,5,,,,,,247362,0,GULF CREDIT UNION,GROVES,TX,,,,,,565899,,48
2017,0000068536,5,,,,,,2204471,0,GENISYS CREDIT UNION,AUBURN HILLS,MI,,,,,,1758821,,26
2017,0000029061,3,,,,,,45275,0,"Tarboro Savings Bank, SSB",TARBORO,NC,,,,,,800479,,37
2017,0000062641,5,,,,,,436722,0,SACRAMENTO CREDIT UNION,SACRAMENTO,CA,,,,,,734293,,6 
2017,0000062076,5,,,,,,390656,0,MEMBERS FIRST CREDIT UNION,MIDLAND,MI,,,,,,795294,,26
2017,0000062072,5,,,,,,142594,0,BLUEOX CREDIT UNION,BATTLE CREEK,MI,,,,,,764599,,26
2017,0000068344,5,,,,,,76119,0,MAGNIFY CREDIT UNION,MULBERRY,FL,,,,,,521680,,12
2017,0000061404,5,,,,,,100842,0,MEMBERFOCUS COMMUNITY CREDIT UNION,DEARBORN,MI,,,,,,944494,,26
2017,0000001870,5,,,,,,160155,0,HAWAII LAW ENFORCEMENT FEDERAL CREDIT UNION,HONOLULU,HI,,,,,,1883611,,15
2017,0000002535,5,,,,,,226269,0,CANTON SCHOOL EMPLOYEES FEDERAL CREDIT UNION,CANTON,OH,,,,,,678678,,39
2017,0000066706,5,,,,,,230665,0,MEMBERS PLUS CREDIT UNION,MEDFORD,MA,,,,,,202493,,25
2017,0000005913,5,,,,,,6648219,0,ALASKA USA FEDERAL CREDIT UNION,ANCHORAGE,AK,,,,,,366573,,2 
2017,0000096753,5,,,,,,243119,0,"CARDINAL CREDIT UNION, INC.",MENTOR,OH,,,,,,667195,,39
2017,0000003804,5,,,,,,1410025,0,KERN SCHOOLS FEDERAL CREDIT UNION,BAKERSFIELD,CA,,,,,,511579,,6 
2017,0000068587,5,,,,,,129246,0,"ASSOCIATED SCHOOL EMPLOYEES CREDIT UNION, INC.",YOUNGSTOWN,OH,,,,,,22691,,39
2017,0000001733,5,,,,,,565095,0,HICKAM FEDERAL CREDIT UNION,HONOLULU,HI,,,,,,253271,,15
2017,0000003757,5,,,,,,56303,0,WINDSOR LOCKS FEDERAL CREDIT UNION,WINDSOR LOCKS,CT,,,,,,404578,,9 
2017,0000011723,5,,,,,,403148,0,CORNERSTONE COMMUNITY FEDERAL CREDIT UNION,LOCKPORT,NY,,,,,,1004180,,36
2017,0000096750,5,,,,,,82237,0,FRIENDS AND FAMILY CREDIT UNION,MASSILLON,OH,,,,,,746090,,39
2017,0000005500,5,,,,,,3128362,0,NORTHWEST FEDERAL CREDIT UNION,HERNDON,VA,,,,,,988975,,51
2017,0000701158,1,,,,,,69487,0,WARSAW FEDERAL SAVINGS AND LOAN ASSOCIATION,CINCINNATI,OH,,,,,,875879,,39
2017,0000001472,5,,,,,,740956,0,PALMETTO CITIZENS FEDERAL CREDIT UNION,COLUMBIA,SC,,,,,,510778,,45
2017,0000060816,5,,,,,,591284,0,COMMUNITY CREDIT UNION OF FLORIDA,ROCKLEDGE,FL,,,,,,248295,,12
2017,0000000053,5,,,,,,74944,0,MOTION FEDERAL CREDIT UNION,LINDEN,NJ,,,,,,65278,,34
2017,0000067664,5,,,,,,2394975,0,COMMUNITYAMERICA CREDIT UNION,LENEXA,KS,,,,,,524494,,20
2017,0000034982,3,,,,,,876863,0,LANDMARK COMMUNITY BANK,COLLIERVILLE,TN,,,,,,2758024,,47
2017,0000057954,3,,,,,,154304,0,SUMNER BANK & TRUST,GALLATIN,TN,,,,,,3343146,,47
2017,0000024542,5,,,,,,1063449,0,SAN FRANCISCO FEDERAL CREDIT UNION,SAN FRANCISCO,CA,,,,,,642594,,6 
2017,0000057055,3,,,,,,209907,0,ENTERPRISE BANK N.J.,KENILWORTH,NJ,,,,,,3133011,,34
2017,0000026393,3,,,,,,304510,0,PITTSFIELD CO-OPERATIVE BANK,PITTSFIELD,MA,,,,,,1000276,,25
2017,0000066788,5,,,,,,135854,0,SAN JOAQUIN POWER EMPLOYEES CREDIT UNION,FRESNO,CA,,,,,,981891,,6 
2017,0000068597,5,,,,,,263156,0,DECATUR EARTHMOVER CREDIT UNION,FORSYTH,IL,,,,,,942397,,17
2017,0000065013,5,,,,,,86003,0,HEALTHCARE FIRST CREDIT UNION,JOHNSTOWN,PA,,,,,,389992,,42
2017,0000024715,5,,,,,,54726,0,RIVERSIDE FEDERAL CREDIT UNION,BUFFALO,NY,,,,,,426093,,36
2017,0000001367,5,,,,,,2115672,0,UNIVERSITY FEDERAL CREDIT UNION,AUSTIN,TX,,,,,,369976,,48
2017,0000002847,5,,,,,,199676,0,ROCKY MOUNTAIN LAW ENFORCEMENT FEDERAL CREDIT UNION,DENVER,CO,,,,,,835976,,8 
2017,0000066834,5,,,,,,2025442,0,ROYAL CREDIT UNION,EAU CLAIRE,WI,,,,,,961295,,55
2017,0000706351,1,,,,,,119927,0,JARRETTSVILLE FEDERAL SAVINGS AND LOAN ASSOCIATION,JARRETTSVILLE,MD,,,,,,613978,,24
2017,0000068302,5,,,,,,384614,0,FIVE STAR CREDIT UNION,DOTHAN,AL,,,,,,691583,,1 
2017,0000067669,5,,,,,,371270,0,CITY CREDIT UNION,DALLAS,TX,,,,,,715292,,48
2017,0000090203,3,,,,,,597286,0,CAPE ANN SAVINGS BANK,GLOUCESTER,MA,,,,,,627108,,25
2017,0000009604,5,,,,,,431029,0,FIRST HERITAGE FEDERAL CREDIT UNION,PAINTED POST,NY,,,,,,949284,,36
2017,0000058274,3,,,,,,125959,0,LIBERTY FIRST BANK,MONROE,GA,,,,,,3386143,,13
2017,0000011103,5,,,,,,92901,0,BALL STATE FEDERAL CREDIT UNION,MUNCIE,IN,,,,,,641083,,18
2017,0000007573,5,,,,,,264736,0,ARLINGTON COMMUNITY FEDERAL CREDIT UNION,FALLS CHURCH,VA,,,,,,219389,,51
2017,0000004584,5,,,,,,1419321,0,AUSTIN TELCO FEDERAL CREDIT UNION,AUSTIN,TX,,,,,,774,,48
2017,0000009348,5,,,,,,73379,0,KATAHDIN FEDERAL CREDIT UNION,MILLINOCKET,ME,,,,,,411286,,23
2017,0000066142,5,,,,,,126003,0,ANIMAS CREDIT UNION,FARMINGTON,NM,,,,,,1012390,,35
2017,0000010920,5,,,,,,1118792,0,ARKANSAS FEDERAL CREDIT UNION,JACKSONVILLE,AR,,,,,,778680,,5 
2017,0000019101,3,,,,,,335404,0,HARFORD BANK,ABERDEEN,MD,,,,,,660927,,24
2017,0000021751,5,,,,,,443413,0,FEDEX EMPLOYEES CREDIT ASSOCIATION FEDERAL CREDIT UNION,MEMPHIS,TN,,,,,,214384,,47
2017,0000068187,5,,,,,,2629405,0,BAXTER CREDIT UNION,VERNON HILLS,IL,,,,,,858975,,17
2017,0000007608,5,,,,,,446779,0,C.B.C. FEDERAL CREDIT UNION,OXNARD,CA,,,,,,318684,,6 
2017,0000009997,3,,,,,,288032,0,JEFFERSON SECURITY BANK,SHEPHERDSTOWN,WV,,,,,,786733,,54
2017,0000002099,5,,,,,,2759604,0,CITADEL FEDERAL CREDIT UNION,EXTON,PA,,,,,,167873,,42
2017,0000064441,5,,,,,,266383,0,HEARTLAND CREDIT UNION,SPRINGFIELD,IL,,,,,,222594,,17
2017,0000061623,5,,,,,,1069495,0,"KEMBA FINANCIAL CREDIT UNION, INC.",GAHANNA,OH,,,,,,31291,,39
2017,0000001104,5,,,,,,99223,0,EMBARK FEDERAL CREDIT UNION,GREAT FALLS,MT,,,,,,826675,,30
2017,0000006991,1,,,,,,63695,0,"MINERS NATIONAL BANK OF EVELETH, THE",EVELETH,MN,,,,,,43856,,27
2017,0000000794,5,,,,,,98493,0,TRI BORO FEDERAL CREDIT UNION,MUNHALL,PA,,,,,,688172,,42
2017,0000061157,5,,,,,,63854,0,FOUNDATION CREDIT UNION,SPRINGFIELD,MO,,,,,,341299,,29
2017,0000000233,5,,,,,,171492,0,INFIRST FEDERAL CREDIT UNION,ALEXANDRIA,VA,,,,,,549170,,51
2017,0000001882,5,,,,,,46876,0,TITAN FEDERAL CREDIT UNION,PLEASANT GAP,PA,,,,,,189277,,42
2017,0000009643,5,,,,,,199375,0,LAFAYETTE SCHOOLS FEDERAL CREDIT UNION,LAFAYETTE,LA,,,,,,905383,,22
2017,0000068638,5,,,,,,363991,0,"SOUTHERN CREDIT UNION, THE",FAYETTEVILLE,GA,,,,,,396187,,13
2017,0000066408,5,,,,,,51841,0,AURORA CREDIT UNION,MILWAUKEE,WI,,,,,,100898,,55
2017,0000067507,5,,,,,,85708,0,PRESTIGE COMMUNITY CREDIT UNION,DALLAS,TX,,,,,,948090,,48
2017,0000062756,5,,,,,,96798,0,SOUTHWEST LOUISIANA CREDIT UNION,LAKE CHARLES,LA,,,,,,752596,,22
2017,0000032286,3,,,,,,76097,0,Community Savings Bank,BETHEL,OH,,,,,,847979,,39
2017,0004114567,9,,,,,,73277772,0,FIRST REPUBLIC BANK,SAN FRANCISCO,CA,,,,,,4114567,,6 
2017,0000007960,5,,,,,,295495,0,WHITE SANDS FEDERAL CREDIT UNION,LAS CRUCES,NM,,,,,,453781,,35
2017,0000062005,5,,,,,,1781841,0,MELROSE CREDIT UNION,BRIARWOOD,NY,,,,,,791090,,36
2017,0000018710,5,,,,,,349821,0,GARDEN SAVINGS FEDERAL CREDIT UNION,PARSIPPANY,NJ,,,,,,199481,,34
2017,0000013290,3,,,,,,298229,0,BANK OF AKRON,AKRON,NY,,,,,,452104,,36
2017,0000006269,5,,,,,,123051,0,TRI COUNTY AREA FEDERAL CREDIT UNION,POTTSTOWN,PA,,,,,,783488,,42
2017,0000164975,2,,,,,,111442,0,STOUGHTON CO-OPERATIVE BANK,STOUGHTON,MA,,,,,,164975,,25
2017,0000061637,5,,,,,,447442,0,CAPITAL CREDIT UNION,BISMARCK,ND,,,,,,137399,,38
2017,0000026727,3,,,,,,125214,0,BANK OF SOUTH TEXAS,MCALLEN,TX,,,,,,49858,,48
2017,0000008667,5,,,,,,414858,0,CP FEDERAL CREDIT UNION,JACKSON,MI,,,,,,263681,,26
2017,0000067389,5,,,,,,2093521,0,ATLANTA POSTAL CREDIT UNION,ATLANTA,GA,,,,,,1015793,,13
2017,0000068664,5,,,,,,347016,0,UNION SQUARE CREDIT UNION,WICHITA FALLS,TX,,,,,,667382,,48
